,entity_lang,entity_txt,entity_ids,sitelinks
659,es,ancona,['Q46686'],[33]
660,es,ancóna,['Q46686'],[33]
661,es,andreas hamran færø,['Q44881'],[6]
662,es,andrei arsenyevich tarkovsky,['Q853'],[93]
663,es,andrei kashechkin,['Q24148'],[20]
664,es,andrei sajarov,['Q997'],[105]
665,es,andrei tarkovsky,['Q853'],[93]
666,es,andrew panko,['Q24002'],[15]
667,es,andrey kashechkin,['Q24148'],[20]
668,es,andréi arsénievich tarkovski,['Q853'],[93]
669,es,andréi kashechkin,['Q24148'],[20]
670,es,andréi sájarov,['Q997'],[105]
671,es,andréi tarkovski,['Q853'],[93]
672,es,andy lau,['Q16766'],[40]
673,es,andy lau tak-wah,['Q16766'],[40]
674,es,andy panko,['Q24002'],[15]
675,es,anemocoria,['Q30024'],[95]
676,es,anexo:idiomas en internet,['Q33611'],[24]
677,es,anexo:isótopos de fósforo,['Q32385'],[19]
678,es,anexo:premios globo de oro de 2011,['Q8671'],[32]
679,es,ang,['Q42365'],[101]
680,es,angela carolyn fong,['Q47306'],[11]
681,es,angela fong,['Q47306'],[11]
682,es,angelica montana,['Q27615'],[53]
683,es,angioesperma,['Q25314'],[127]
684,es,angiosperma,['Q25314'],[127]
685,es,angiospermae,['Q25314'],[127]
686,es,angiospermas,['Q25314'],[127]
687,es,anglo,['Q1860'],[369]
688,es,anglohablante,['Q1860'],[369]
689,es,angloparlante,['Q1860'],[369]
690,es,anglosajón,['Q42365'],[101]
691,es,angola,['Q916'],[299]
692,es,angorchis,['Q21139'],[26]
693,es,angraecum,['Q21139'],[26]
694,es,anguila europea,['Q26387'],[75]
695,es,anguilla anguilla,['Q26387'],[75]
696,es,angulo recto,['Q210'],[67]
697,es,angus mckinnon young,['Q43932'],[69]
698,es,angus young,['Q43932'],[69]
699,es,angélica montana,['Q27615'],[53]
700,es,anillo de fuego,['Q18783'],[70]
701,es,anillo de fuego del pacifico,['Q18783'],[70]
702,es,anillo de fuego del pacífico,['Q18783'],[70]
703,es,anillo del oceano pacifico,['Q18783'],[70]
704,es,anillo del océano pacífico,['Q18783'],[70]
705,es,anillo igneo del pacifico,['Q18783'],[70]
706,es,anillo ígneo del pacífico,['Q18783'],[70]
707,es,animacion,['Q11425'],[126]
708,es,animación,['Q11425'],[126]
709,es,animales en peligro de extincion,['Q42797'],[90]
710,es,animales en peligro de extinción,['Q42797'],[90]
711,es,anisillo,['Q41611'],[121]
712,es,anji makhachkala,['Q19353'],[52]
713,es,ankylosaurus,['Q40621'],[62]
714,es,ankylosaurus magniventris,['Q40621'],[62]
715,es,ann delia derbyshire,['Q29544'],[24]
716,es,anna faris,['Q4491'],[65]
717,es,anna kay faris,['Q4491'],[65]
718,es,anna maria fontanella,['Q45579'],[7]
719,es,annapolis,['Q28271'],[117]
720,es,annapolis (maryland),['Q28271'],[117]
721,es,annatar,['Q2281'],[57]
722,es,annette elizabeth salmeen,['Q7290'],[9]
723,es,annette salmeen,['Q7290'],[9]
724,es,annápolis,['Q28271'],[117]
725,es,ano 102 adc,['Q44351'],[84]
726,es,ano 103,['Q29990'],[126]
727,es,ano 109 adc,['Q44831'],[80]
728,es,ano 111 adc,['Q47003'],[80]
729,es,ano 112 adc,['Q45663'],[81]
730,es,ano 119,['Q30000'],[126]
731,es,ano 122 adc,['Q44259'],[80]
732,es,ano 139 adc,['Q44250'],[79]
733,es,ano 142 adc,['Q44779'],[78]
734,es,ano 144 adc,['Q45503'],[77]
735,es,ano 147 adc,['Q45519'],[78]
736,es,ano 148 adc,['Q44837'],[79]
737,es,ano 15 adc,['Q4101'],[94]
738,es,ano 155 adc,['Q46341'],[80]
739,es,ano 16 adc,['Q41232'],[93]
740,es,ano 160,['Q24810'],[123]
741,es,ano 163,['Q30384'],[121]
742,es,ano 165 adc,['Q46563'],[78]
743,es,ano 169,['Q30280'],[122]
744,es,ano 171 adc,['Q45454'],[81]
745,es,ano 181 adc,['Q46355'],[80]
746,es,ano 194,['Q30837'],[121]
747,es,ano 194 adc,['Q46323'],[83]
748,es,ano 195,['Q33212'],[122]
749,es,ano 214,['Q32938'],[120]
750,es,ano 234 adc,['Q25361'],[84]
751,es,ano 244 adc,['Q35589'],[78]
752,es,ano 252 adc,['Q35547'],[77]
753,es,ano 255,['Q32344'],[118]
754,es,ano 255 adc,['Q35605'],[76]
755,es,ano 26 adc,['Q41145'],[90]
756,es,ano 260,['Q30311'],[121]
757,es,ano 275 adc,['Q46137'],[78]
758,es,ano 276,['Q32797'],[120]
759,es,ano 283,['Q32054'],[123]
760,es,ano 285,['Q33744'],[120]
761,es,ano 292,['Q32132'],[118]
762,es,ano 295,['Q31925'],[119]
763,es,ano 298,['Q33568'],[120]
764,es,ano 300 adc,['Q47353'],[79]
765,es,ano 304,['Q32149'],[123]
766,es,ano 321,['Q33359'],[121]
767,es,ano 323,['Q32836'],[119]
768,es,ano 326,['Q34056'],[118]
769,es,ano 332,['Q31568'],[118]
770,es,ano 336,['Q32101'],[120]
771,es,ano 338,['Q32415'],[118]
772,es,ano 373,['Q34551'],[118]
773,es,ano 379,['Q37154'],[120]
774,es,ano 387,['Q35302'],[118]
775,es,ano 414,['Q32761'],[116]
776,es,ano 417,['Q32695'],[118]
777,es,ano 419,['Q32386'],[116]
778,es,ano 424,['Q31667'],[117]
779,es,ano 425,['Q31183'],[118]
780,es,ano 428,['Q30902'],[119]
781,es,ano 446,['Q31076'],[117]
782,es,ano 456,['Q30432'],[120]
783,es,ano 456 adc,['Q25493'],[77]
784,es,ano 458,['Q30922'],[119]
785,es,ano 477,['Q24851'],[119]
786,es,ano 50,['Q30310'],[129]
787,es,ano 503,['Q30975'],[117]
788,es,ano 531,['Q32871'],[120]
789,es,ano 540,['Q30900'],[122]
790,es,ano 552,['Q25266'],[120]
791,es,ano 554,['Q32167'],[119]
792,es,ano 560,['Q32769'],[120]
793,es,ano 567,['Q32555'],[117]
794,es,ano 57,['Q30969'],[122]
795,es,ano 576,['Q30984'],[119]
796,es,ano 577,['Q32517'],[119]
797,es,ano 579,['Q33524'],[120]
798,es,ano 582,['Q32212'],[121]
799,es,ano 589,['Q31429'],[119]
800,es,ano 598,['Q31934'],[120]
801,es,ano 601,['Q30597'],[123]
802,es,ano 626,['Q31052'],[119]
803,es,ano 630,['Q31060'],[121]
804,es,ano 631,['Q31577'],[118]
805,es,ano 640,['Q30626'],[120]
806,es,ano 641,['Q31676'],[121]
807,es,ano 644,['Q33275'],[121]
808,es,ano 658,['Q30176'],[122]
809,es,ano 66 adc,['Q42421'],[84]
810,es,ano 673,['Q31105'],[122]
811,es,ano 684,['Q31128'],[119]
812,es,ano 685,['Q33480'],[121]
813,es,ano 687,['Q30303'],[122]
814,es,ano 69,['Q30203'],[128]
815,es,ano 71,['Q30407'],[122]
816,es,ano 75,['Q30409'],[123]
817,es,ano 76,['Q24845'],[124]
818,es,ano 762,['Q30324'],[129]
819,es,ano 764,['Q31163'],[122]
820,es,ano 772,['Q30729'],[122]
821,es,ano 788,['Q30721'],[122]
822,es,ano 789,['Q31558'],[122]
823,es,ano 794,['Q30887'],[123]
824,es,ano 8,['Q23348'],[144]
825,es,ano 8 adc,['Q39166'],[95]
826,es,ano 804,['Q29998'],[129]
827,es,ano 81,['Q30190'],[122]
828,es,ano 819,['Q30343'],[126]
829,es,ano 85,['Q24836'],[123]
830,es,ano 851,['Q29966'],[127]
831,es,ano 856,['Q30370'],[124]
832,es,ano 860,['Q24714'],[129]
833,es,ano 866,['Q23872'],[131]
834,es,ano 873,['Q30369'],[126]
835,es,ano 874,['Q23843'],[127]
836,es,ano 876,['Q23815'],[129]
837,es,ano 893,['Q24762'],[131]
838,es,ano 894,['Q30577'],[128]
839,es,ano 896,['Q30465'],[131]
840,es,ano 908,['Q30463'],[128]
841,es,ano 912,['Q23837'],[132]
842,es,ano 915,['Q24031'],[130]
843,es,ano 918,['Q23877'],[130]
844,es,ano 927,['Q30470'],[128]
845,es,ano 928,['Q24297'],[130]
846,es,ano 931,['Q24789'],[130]
847,es,ano 936,['Q23584'],[133]
848,es,ano 941,['Q24255'],[131]
849,es,ano 947,['Q24333'],[130]
850,es,ano 951,['Q23654'],[134]
851,es,ano 952,['Q30175'],[129]
852,es,ano 958,['Q23606'],[130]
853,es,ano 959,['Q23750'],[130]
854,es,ano 964,['Q23951'],[128]
855,es,ano 965,['Q23647'],[131]
856,es,ano 968,['Q23918'],[129]
857,es,ano 97,['Q30960'],[123]
858,es,ano 977,['Q23795'],[127]
859,es,ano 979,['Q23784'],[129]
860,es,ano 985,['Q23414'],[131]
861,es,anouk,['Q46087'],[41]
862,es,anouk teeuwe,['Q46087'],[41]
863,es,anpu,['Q47534'],[88]
864,es,anquilosaurio,['Q40621'],[62]
865,es,anson chan,['Q50838'],[15]
866,es,anson maria elizabeth chan fang on-sang,['Q50838'],[15]
867,es,antartica,"['Q51', 'Q3626']","[295, 42]"
868,es,antartica chilena,['Q3626'],[42]
869,es,antartico,['Q51'],[295]
870,es,antartida,['Q51'],[295]
871,es,antartida chilena,['Q3626'],[42]
872,es,anteojos,['Q37501'],[133]
873,es,anthogonium,['Q20845'],[17]
874,es,anthogonium gracile,['Q20845'],[17]
875,es,anthon gerard alexander van rappard,['Q24150'],[19]
876,es,anthon van rappard,['Q24150'],[19]
877,es,anthony oliver scott,['Q38351'],[21]
878,es,anthreptes gabonicus,['Q56903'],[23]
879,es,antigua mezquita mayor-iglesia catedral de la assunção de nuestra señora,['Q33200'],[60]
880,es,antiguas iglesias orientales,['Q49377'],[67]
881,es,antiguo idioma ligur,['Q36104'],[25]
882,es,antiguo idioma macedonio,['Q35974'],[31]
883,es,antiguo inglés,['Q42365'],[101]
884,es,antiguo macedonio,['Q35974'],[31]
885,es,antillas holandesas,['Q25227'],[126]
886,es,antillas neerlandesas,['Q25227'],[126]
887,es,antimonio,['Q1099'],[145]
888,es,antiparras,['Q37501'],[133]
889,es,anton van leeuwenhoek,['Q43522'],[98]
890,es,antoni leeuwenhoek,['Q43522'],[98]
891,es,antoni van leeuwenhoek,['Q43522'],[98]
892,es,antonie van leeuwenhoek,"['Q43522', 'Q43522']","[98, 98]"
893,es,antártica,"['Q51', 'Q51', 'Q3626']","[295, 295, 42]"
894,es,antártica chilena,['Q3626'],[42]
895,es,antártico,['Q51'],[295]
896,es,antártida,['Q51'],[295]
897,es,antártida chilena,['Q3626'],[42]
898,es,antígua mezquita aljama,['Q33200'],[60]
899,es,anubis,['Q47534'],[88]
900,es,anzhi majachkala,['Q19353'],[52]
901,es,anzhi majachkalá,['Q19353'],[52]
902,es,anzhi makhachkala,['Q19353'],[52]
903,es,anádir,['Q26390'],[55]
904,es,anápolis,['Q28271'],[117]
905,es,aonyx capensis,['Q46148'],[42]
906,es,apendicularios,['Q28960'],[44]
907,es,apio de montaña,['Q27615'],[53]
908,es,apio silvestre de monte,['Q27615'],[53]
909,es,apis mellifera,['Q30034'],[100]
910,es,apis mellífera,['Q30034'],[100]
911,es,apocrita,['Q22864'],[49]
912,es,apocrito,['Q22864'],[49]
913,es,apocritos,['Q22864'],[49]
914,es,appendicularia,['Q28960'],[44]
915,es,apus nipalensis,['Q31713'],[24]
916,es,apus pacificus,['Q31866'],[39]
917,es,apócrito,['Q22864'],[49]
918,es,apócritos,['Q22864'],[49]
919,es,aquileo,['Q41746'],[103]
920,es,aquiles,['Q41746'],[103]
921,es,arabe chadiano,['Q56497'],[24]
922,es,arabia pre islámica,['Q47855'],[29]
923,es,arabia preislámica,['Q47855'],[29]
924,es,arachnida,['Q1358'],[103]
925,es,aracnido,['Q1358'],[103]
926,es,aracnidos,['Q1358'],[103]
927,es,aragonita,['Q23775'],[60]
928,es,aragonito,['Q23775'],[60]
929,es,arameo nabateo,['Q36178'],[15]
930,es,arandano rojo,['Q13181'],[77]
931,es,arao comun,['Q21062'],[58]
932,es,arao común,['Q21062'],[58]
933,es,arapaho,['Q56417'],[19]
934,es,arara de para,['Q56807'],[10]
935,es,arañas intercotidales,['Q10038'],[18]
936,es,arañas intermareales,['Q10038'],[18]
937,es,arañas lince,['Q10970'],[29]
938,es,arcangel miguel,['Q45581'],[99]
939,es,arcangel san miguel,['Q45581'],[99]
940,es,archidiócesis de belgrado,['Q40741'],[15]
941,es,archipielago chagos,['Q43448'],[104]
942,es,archipiélago canario,['Q5813'],[185]
943,es,arco de fuego del pacifico,['Q18783'],[70]
944,es,arco de fuego del pacífico,['Q18783'],[70]
945,es,arcángel miguel,['Q45581'],[99]
946,es,arcángel san miguel,['Q45581'],[99]
947,es,ard schenk,['Q41522'],[25]
948,es,ardilla,['Q9482'],[140]
949,es,ardilla roja,['Q4388'],[105]
950,es,arelse,['Q21492'],[43]
951,es,argos,['Q15015'],[6]
952,es,arica y parinacota,['Q2109'],[63]
953,es,arica-parinacota,['Q2109'],[63]
954,es,aristocles,['Q859'],[277]
955,es,aristomaco,['Q25149'],[14]
956,es,aristómaco,['Q25149'],[14]
957,es,arle,['Q48292'],[96]
958,es,arles,['Q48292'],[96]
959,es,arlés,['Q48292'],[96]
960,es,arman yeremian,['Q44607'],[11]
961,es,arman yeremyan,['Q44607'],[11]
962,es,armeniaca armeniaca,['Q37453'],[123]
963,es,armeniaca bericoccia,['Q37453'],[123]
964,es,armeniaca epirotica,['Q37453'],[123]
965,es,armeniaca macrocarpa,['Q37453'],[123]
966,es,armeniaca vulgaris,['Q37453'],[123]
967,es,arnold daniel palmer,['Q9434'],[40]
968,es,arnold palmer,['Q9434'],[40]
969,es,arqueves,['Q31077'],[39]
970,es,arquidiócesis de belgrado,['Q40741'],[15]
971,es,arquimedes,['Q8739'],[221]
972,es,arquèves,['Q31077'],[39]
973,es,arquímedes,['Q8739'],[221]
974,es,arsie,['Q41020'],[44]
975,es,arsiè,['Q41020'],[44]
976,es,arthus,['Q45792'],[96]
977,es,articulacion,['Q9644'],[92]
978,es,articulación,['Q9644'],[92]
979,es,arturico,['Q45792'],[96]
980,es,arturito,['Q51788'],[45]
981,es,arturo pendragon,['Q45792'],[96]
982,es,arturo pendragón,['Q45792'],[96]
983,es,artúrico,['Q45792'],[96]
984,es,arvid lindman,['Q53294'],[27]
985,es,arzobispo bruno de colonia,['Q56228'],[25]
986,es,arácnido,['Q1358'],[103]
987,es,arácnidos,"['Q1358', 'Q1358']","[103, 103]"
988,es,arándano rojo,['Q13181'],[77]
989,es,arára de pará,['Q56807'],[10]
990,es,asbestos,['Q48785'],[20]
991,es,asea,['Q52665'],[21]
992,es,asio flammeus,['Q25769'],[79]
993,es,asnieres-les-dijon,['Q46390'],[42]
994,es,asnières-lès-dijon,['Q46390'],[42]
995,es,asociacion,['Q48204'],[42]
996,es,asociacion sin animo de lucro,['Q48204'],[42]
997,es,asociacion sin fin de lucro,['Q48204'],[42]
998,es,asociacion voluntaria,['Q48204'],[42]
999,es,asociación,['Q48204'],[42]
1000,es,asociación sin fin de lucro,['Q48204'],[42]
1001,es,asociación sin ánimo de lucro,['Q48204'],[42]
1002,es,asociación voluntaria,['Q48204'],[42]
1003,es,ason,['Q14357'],[16]
1004,es,aspecto,['Q38113'],[28]
1005,es,aspectos planetarios,['Q38113'],[28]
1006,es,associazione calcio fiorentina,['Q2052'],[83]
1007,es,associazione sportiva livorno calcio,['Q6767'],[51]
1008,es,asteroides troyanos,['Q19635'],[45]
1009,es,astracan,['Q3941'],[118]
1010,es,astracán,['Q3941'],[118]
1011,es,astragalaceae,['Q44448'],[104]
1012,es,astrobiología,['Q411'],[86]
1013,es,astronomos y astrofisicos,['Q11073'],[33]
1014,es,astrónomos y astrofísicos,['Q11073'],[33]
1015,es,asuncion,['Q2933'],[165]
1016,es,asunción,['Q2933'],[165]
1017,es,asón,['Q14357'],[16]
1018,es,at 4,['Q29105'],[28]
1019,es,at&t,['Q35476'],[69]
1020,es,at&t corporation,['Q35476'],[69]
1021,es,at&t inc.,['Q35476'],[69]
1022,es,at-4,['Q29105'],[28]
1023,es,at4,['Q29105'],[28]
1024,es,atanda ayila yussuf,['Q35940'],[30]
1025,es,atenas 2004,['Q8558'],[92]
1026,es,atlanta,['Q23556'],[185]
1027,es,atlanta (georgia),['Q23556'],[185]
1028,es,atlanta city,['Q23556'],[185]
1029,es,atlanta ga,['Q23556'],[185]
1030,es,atlantic 10 conference,['Q32472'],[8]
1031,es,atlantic ten conference,['Q32472'],[8]
1032,es,atlantic-10 conference,['Q32472'],[8]
1033,es,atp montpellier,['Q8500'],[22]
1034,es,auditorio de tenerife,['Q28964'],[50]
1035,es,auditorio de tenerife adán martín,['Q28964'],[50]
1036,es,augusta,['Q28206'],[108]
1037,es,augusta (maine),['Q28206'],[108]
1038,es,augusto josé ramón pinochet ugarte,['Q368'],[118]
1039,es,augusto pinochet,['Q368'],[118]
1040,es,aujila,['Q56398'],[22]
1041,es,aurora,['Q49246'],[74]
1042,es,"aurora, colorado",['Q49246'],[74]
1043,es,austin,['Q16559'],[153]
1044,es,austin (texas),['Q16559'],[153]
1045,es,australasia en los juegos olimpicos,['Q32562'],[29]
1046,es,australasia en los juegos olímpicos,['Q32562'],[29]
1047,es,australia del sur,['Q35715'],[137]
1048,es,australia meridional,['Q35715'],[137]
1049,es,australian silky terrier,['Q37524'],[30]
1050,es,austregesilo de athayde,['Q12087'],[8]
1051,es,austregésilo de athayde,['Q12087'],[8]
1052,es,austria salzburg,['Q22866'],[43]
1053,es,autobahn 261,['Q17038'],[11]
1054,es,autobahn 37,['Q10803'],[18]
1055,es,autobahn 540,['Q17057'],[9]
1056,es,autobahn 542,['Q17058'],[9]
1057,es,autobahn 562,['Q17065'],[11]
1058,es,autobahn 6,['Q9016'],[24]
1059,es,autobahn 623,['Q17073'],[9]
1060,es,autobahn 63,['Q10829'],[15]
1061,es,autobahn 65,['Q10833'],[15]
1062,es,autobahn 659,['Q17081'],[9]
1063,es,autobahn 671,['Q17083'],[11]
1064,es,autobahn 73,['Q10844'],[16]
1065,es,autobahn 94,['Q10849'],[15]
1066,es,autobhan 113,['Q17019'],[14]
1067,es,autobhan 93,['Q10848'],[18]
1068,es,automovil sin conductor de google,['Q15330'],[32]
1069,es,avast antivirus,['Q1574'],[48]
1070,es,avast!,['Q1574'],[48]
1071,es,avatar,['Q24871'],[119]
1072,es,avatar de james cameron,['Q24871'],[119]
1073,es,ave fenix,['Q48444'],[82]
1074,es,ave fénix,['Q48444'],[82]
1075,es,avenida de los campos eliseos,['Q550'],[92]
1076,es,avenida de los campos elíseos,['Q550'],[92]
1077,es,avenida maceo,['Q12597'],[14]
1078,es,avetoro comun,['Q25709'],[88]
1079,es,avetoro común,['Q25709'],[88]
1080,es,avril lavigne,['Q30449'],[134]
1081,es,avril ramona lavigne,['Q30449'],[134]
1082,es,avul pakir jainulabdeen abdul kalam,['Q9513'],[92]
1083,es,awjila,"['Q56398', 'Q56398']","[22, 22]"
1084,es,awjilah,['Q56398'],[22]
1085,es,axel alarik pehrsson-bramstorp,['Q53701'],[29]
1086,es,axel pehrsson-bramstorp,['Q53701'],[29]
1087,es,axona,['Q41962'],[52]
1088,es,ayers rock,['Q33910'],[86]
1089,es,ayila yussuf,['Q35940'],[30]
1090,es,aynu,['Q27969'],[85]
1091,es,azafranado,['Q943'],[168]
1092,es,añapero blanco,['Q29249'],[21]
1093,es,año 102 adc,['Q44351'],[84]
1094,es,año 103,['Q29990'],[126]
1095,es,año 109 adc,['Q44831'],[80]
1096,es,año 111 adc,['Q47003'],[80]
1097,es,año 112 adc,['Q45663'],[81]
1098,es,año 119,['Q30000'],[126]
1099,es,año 122 adc,['Q44259'],[80]
1100,es,año 139 adc,['Q44250'],[79]
1101,es,año 142 adc,['Q44779'],[78]
1102,es,año 144 adc,['Q45503'],[77]
1103,es,año 147 adc,['Q45519'],[78]
1104,es,año 148 adc,['Q44837'],[79]
1105,es,año 15 adc,['Q4101'],[94]
1106,es,año 1500,['Q6126'],[153]
1107,es,año 155 adc,['Q46341'],[80]
1108,es,año 16 adc,['Q41232'],[93]
1109,es,año 160,['Q24810'],[123]
1110,es,año 163,['Q30384'],[121]
1111,es,año 165 adc,['Q46563'],[78]
1112,es,año 169,['Q30280'],[122]
1113,es,año 171 adc,['Q45454'],[81]
1114,es,año 181 adc,['Q46355'],[80]
1115,es,año 1897,['Q7847'],[186]
1116,es,año 1906,['Q2049'],[208]
1117,es,año 1907,['Q2048'],[203]
1118,es,año 1909,['Q2057'],[202]
1119,es,año 1912,['Q2077'],[204]
1120,es,año 1922,['Q2165'],[206]
1121,es,año 1926,['Q5259'],[201]
1122,es,año 1929,['Q18792'],[201]
1123,es,año 1936,['Q18649'],[203]
1124,es,año 194,['Q30837'],[121]
1125,es,año 194 adc,['Q46323'],[83]
1126,es,año 1943,['Q18623'],[204]
1127,es,año 195,['Q33212'],[122]
1128,es,año 1956,['Q5221'],[205]
1129,es,año 1965,['Q2650'],[212]
1130,es,año 1968,['Q2644'],[211]
1131,es,año 1970,['Q2474'],[203]
1132,es,año 1971,['Q2475'],[211]
1133,es,año 1973,['Q2477'],[205]
1134,es,año 1993,['Q2065'],[207]
1135,es,año 1996,['Q2070'],[209]
1136,es,año 1999,['Q2091'],[212]
1137,es,año 2002,['Q1987'],[214]
1138,es,año 2005,['Q2019'],[239]
1139,es,año 2009,['Q1996'],[250]
1140,es,año 214,['Q32938'],[120]
1141,es,año 234 adc,['Q25361'],[84]
1142,es,año 244 adc,['Q35589'],[78]
1143,es,año 252 adc,['Q35547'],[77]
1144,es,año 255,['Q32344'],[118]
1145,es,año 255 adc,['Q35605'],[76]
1146,es,año 26 adc,['Q41145'],[90]
1147,es,año 260,['Q30311'],[121]
1148,es,año 275 adc,['Q46137'],[78]
1149,es,año 276,['Q32797'],[120]
1150,es,año 283,['Q32054'],[123]
1151,es,año 285,['Q33744'],[120]
1152,es,año 292,['Q32132'],[118]
1153,es,año 295,['Q31925'],[119]
1154,es,año 298,['Q33568'],[120]
1155,es,año 300 adc,['Q47353'],[79]
1156,es,año 304,['Q32149'],[123]
1157,es,año 321,['Q33359'],[121]
1158,es,año 323,['Q32836'],[119]
1159,es,año 326,['Q34056'],[118]
1160,es,año 332,['Q31568'],[118]
1161,es,año 336,['Q32101'],[120]
1162,es,año 338,['Q32415'],[118]
1163,es,año 373,['Q34551'],[118]
1164,es,año 379,['Q37154'],[120]
1165,es,año 387,['Q35302'],[118]
1166,es,año 400,['Q25621'],[127]
1167,es,año 414,['Q32761'],[116]
1168,es,año 417,['Q32695'],[118]
1169,es,año 419,['Q32386'],[116]
1170,es,año 424,['Q31667'],[117]
1171,es,año 425,['Q31183'],[118]
1172,es,año 428,['Q30902'],[119]
1173,es,año 446,['Q31076'],[117]
1174,es,año 456,['Q30432'],[120]
1175,es,año 456 adc,['Q25493'],[77]
1176,es,año 458,['Q30922'],[119]
1177,es,año 477,['Q24851'],[119]
1178,es,año 50,['Q30310'],[129]
1179,es,año 503,['Q30975'],[117]
1180,es,año 531,['Q32871'],[120]
1181,es,año 540,['Q30900'],[122]
1182,es,año 552,['Q25266'],[120]
1183,es,año 554,['Q32167'],[119]
1184,es,año 560,['Q32769'],[120]
1185,es,año 567,['Q32555'],[117]
1186,es,año 57,['Q30969'],[122]
1187,es,año 576,['Q30984'],[119]
1188,es,año 577,['Q32517'],[119]
1189,es,año 579,['Q33524'],[120]
1190,es,año 582,['Q32212'],[121]
1191,es,año 589,['Q31429'],[119]
1192,es,año 598,['Q31934'],[120]
1193,es,año 601,['Q30597'],[123]
1194,es,año 626,['Q31052'],[119]
1195,es,año 630,['Q31060'],[121]
1196,es,año 631,['Q31577'],[118]
1197,es,año 640,['Q30626'],[120]
1198,es,año 641,['Q31676'],[121]
1199,es,año 644,['Q33275'],[121]
1200,es,año 658,['Q30176'],[122]
1201,es,año 66 adc,['Q42421'],[84]
1202,es,año 673,['Q31105'],[122]
1203,es,año 684,['Q31128'],[119]
1204,es,año 685,['Q33480'],[121]
1205,es,año 687,['Q30303'],[122]
1206,es,año 69,['Q30203'],[128]
1207,es,año 71,['Q30407'],[122]
1208,es,año 75,['Q30409'],[123]
1209,es,año 76,['Q24845'],[124]
1210,es,año 762,['Q30324'],[129]
1211,es,año 764,['Q31163'],[122]
1212,es,año 772,['Q30729'],[122]
1213,es,año 788,['Q30721'],[122]
1214,es,año 789,['Q31558'],[122]
1215,es,año 794,['Q30887'],[123]
1216,es,año 8,['Q23348'],[144]
1217,es,año 8 adc,['Q39166'],[95]
1218,es,año 804,['Q29998'],[129]
1219,es,año 81,['Q30190'],[122]
1220,es,año 819,['Q30343'],[126]
1221,es,año 85,['Q24836'],[123]
1222,es,año 851,['Q29966'],[127]
1223,es,año 856,['Q30370'],[124]
1224,es,año 860,['Q24714'],[129]
1225,es,año 866,['Q23872'],[131]
1226,es,año 873,['Q30369'],[126]
1227,es,año 874,['Q23843'],[127]
1228,es,año 876,['Q23815'],[129]
1229,es,año 893,['Q24762'],[131]
1230,es,año 894,['Q30577'],[128]
1231,es,año 896,['Q30465'],[131]
1232,es,año 908,['Q30463'],[128]
1233,es,año 912,['Q23837'],[132]
1234,es,año 915,['Q24031'],[130]
1235,es,año 918,['Q23877'],[130]
1236,es,año 927,['Q30470'],[128]
1237,es,año 928,['Q24297'],[130]
1238,es,año 931,['Q24789'],[130]
1239,es,año 936,['Q23584'],[133]
1240,es,año 941,['Q24255'],[131]
1241,es,año 947,['Q24333'],[130]
1242,es,año 951,['Q23654'],[134]
1243,es,año 952,['Q30175'],[129]
1244,es,año 958,['Q23606'],[130]
1245,es,año 959,['Q23750'],[130]
1246,es,año 964,['Q23951'],[128]
1247,es,año 965,['Q23647'],[131]
1248,es,año 968,['Q23918'],[129]
1249,es,año 97,['Q30960'],[123]
1250,es,año 977,['Q23795'],[127]
1251,es,año 979,['Q23784'],[129]
1252,es,año 985,['Q23414'],[131]
1253,es,años 10,['Q36585'],[109]
1254,es,años 1590,['Q48595'],[88]
1255,es,años 1900,['Q36574'],[102]
1256,es,años 1910,['Q36585'],[109]
1257,es,años 350,['Q30926'],[76]
1258,es,años de vida potencialmente perdidos,['Q55627'],[22]
1259,es,b,['Q30204'],[39]
1260,es,b c s,['Q46508'],[96]
