,entity_lang,entity_txt,entity_ids,sitelinks
628,en,age of majority,['Q18000'],[51]
629,en,aghul,['Q36498'],[43]
630,en,aghul language,['Q36498'],[43]
631,en,agi,['Q19052'],[41]
632,en,agnadel,['Q42983'],[43]
633,en,agnadello,['Q42983'],[43]
634,en,agnes luise wilhelmine pockels,['Q7249'],[25]
635,en,agnes pockels,['Q7249'],[25]
636,en,agricultural and mechanical college of texas,['Q49212'],[40]
637,en,agul,['Q36498'],[43]
638,en,agul language,['Q36498'],[43]
639,en,agustin sauto arana,['Q31873'],[21]
640,en,agustina mayangsari,['Q47748'],[6]
641,en,agustín sauto arana,['Q31873'],[21]
642,en,ahan,['Q34723'],[9]
643,en,ahan language,['Q34723'],[9]
644,en,ahlon,['Q35412'],[8]
645,en,ahlon language,['Q35412'],[8]
646,en,ahmad,['Q9458'],[246]
647,en,ahnentafel 3,['Q7560'],[192]
648,en,aila yussuf,['Q35940'],[30]
649,en,ailurus fulgens,['Q41960'],[105]
650,en,ainu,['Q27969'],[85]
651,en,ainu (japan),['Q27969'],[85]
652,en,air jordan,['Q41421'],[127]
653,en,air tamajeq,['Q56388'],[18]
654,en,air tamajeq language,['Q56388'],[18]
655,en,aircraft,['Q11436'],[105]
656,en,airlangga,['Q47179'],[13]
657,en,aj-10,['Q14961'],[11]
658,en,aj10,['Q14961'],[11]
659,en,ak,['Q28026'],[59]
660,en,aka-bo,['Q35361'],[27]
661,en,aka-bo language,['Q35361'],[27]
662,en,akajo,['Q35250'],[9]
663,en,akajuk,['Q35250'],[9]
664,en,akan,['Q28026'],[59]
665,en,akan language,['Q28026'],[59]
666,en,ake,['Q34808'],[7]
667,en,ake language,['Q34808'],[7]
668,en,akha,['Q56643'],[17]
669,en,akha language,['Q56643'],[17]
670,en,akiho yoshizawa,['Q35429'],[20]
671,en,akita kenritsu daigaku,['Q56653'],[5]
672,en,akita prefectural university,['Q56653'],[5]
673,en,akkii,['Q35429'],[20]
674,en,akkiiho,['Q35429'],[20]
675,en,akodeha,['Q38171'],[6]
676,en,akodéha,['Q38171'],[6]
677,en,aksana,['Q26295'],[20]
678,en,akul,['Q11378'],[129]
679,en,akum,['Q34799'],[9]
680,en,akum language,['Q34799'],[9]
681,en,al,['Q40885'],[107]
682,en,al abraq international airport,['Q36171'],[15]
683,en,al baḩr al aḩmar,['Q23406'],[168]
684,en,al-barka,['Q41999'],[21]
685,en,"al-barka, basilan",['Q41999'],[21]
686,en,al-batani,['Q11079'],[53]
687,en,al-battani,['Q11079'],[53]
688,en,al-hofuf,['Q27136'],[44]
689,en,al-hufuf,['Q27136'],[44]
690,en,al-madīnah al-munawwarah,['Q35484'],[147]
691,en,al-nahrain university,['Q37765'],[5]
692,en,al. durer,['Q5580'],[173]
693,en,alabama map turtle,['Q40678'],[18]
694,en,alago,['Q34813'],[9]
695,en,alago language,['Q34813'],[9]
696,en,alagoas,['Q40885'],[107]
697,en,alain marie pascal prost,['Q10494'],[70]
698,en,alain prost,['Q10494'],[70]
699,en,alan j. pakula,['Q51519'],[42]
700,en,alan jay pakula,['Q51519'],[42]
701,en,alan pakula,['Q51519'],[42]
702,en,alb. durer,['Q5580'],[173]
703,en,alb. duro,['Q5580'],[173]
704,en,alb. durrer,['Q5580'],[173]
705,en,alb. düren,['Q5580'],[173]
706,en,alb. dürer,['Q5580'],[173]
707,en,alba dure,['Q5580'],[173]
708,en,albaldah,['Q14044'],[19]
709,en,albategni,['Q11079'],[53]
710,en,albategnius,['Q11079'],[53]
711,en,alber dure,['Q5580'],[173]
712,en,alber durer,['Q5580'],[173]
713,en,alber-durer,['Q5580'],[173]
714,en,alberduer,['Q5580'],[173]
715,en,alberdure,['Q5580'],[173]
716,en,alberdurer,['Q5580'],[173]
717,en,alberdures,['Q5580'],[173]
718,en,alberduur,['Q5580'],[173]
719,en,albero duro,['Q5580'],[173]
720,en,albert,['Q5580'],[173]
721,en,albert daret,['Q5580'],[173]
722,en,albert de routisie,['Q4128'],[78]
723,en,albert drurer,['Q5580'],[173]
724,en,albert duer,['Q5580'],[173]
725,en,albert duerer,['Q5580'],[173]
726,en,albert dur,['Q5580'],[173]
727,en,albert dura,['Q5580'],[173]
728,en,albert dure,['Q5580'],[173]
729,en,albert durer,['Q5580'],[173]
730,en,albert duur,['Q5580'],[173]
731,en,albert duyrer,['Q5580'],[173]
732,en,albert dúr,['Q5580'],[173]
733,en,albert düren,['Q5580'],[173]
734,en,albert dürer,['Q5580'],[173]
735,en,albert van dürer,['Q5580'],[173]
736,en,albert-dur,['Q5580'],[173]
737,en,albert-durer,['Q5580'],[173]
738,en,albert-durr,['Q5580'],[173]
739,en,albert-duver,['Q5580'],[173]
740,en,albertdurer,['Q5580'],[173]
741,en,alberto,['Q5580'],[173]
742,en,alberto bayo,['Q13982'],[17]
743,en,alberto bayo giraud,['Q13982'],[17]
744,en,alberto bayo giroud,['Q13982'],[17]
745,en,alberto bayo y giroud,['Q13982'],[17]
746,en,alberto clementino antónio vaquina,['Q34282'],[22]
747,en,alberto clementino vaquina,['Q34282'],[22]
748,en,alberto de dura,['Q5580'],[173]
749,en,"alberto di duraonye na-ese ihe german, onye na-ebipụta akwụkwọ, ọkà m",['Q5580'],[173]
750,en,alberto dura,['Q5580'],[173]
751,en,alberto duredo,['Q5580'],[173]
752,en,alberto durer,['Q5580'],[173]
753,en,alberto durero,['Q5580'],[173]
754,en,alberto dureroe,['Q5580'],[173]
755,en,alberto duri,['Q5580'],[173]
756,en,alberto duro,['Q5580'],[173]
757,en,alberto duro tedesco,['Q5580'],[173]
758,en,alberto dürer,['Q5580'],[173]
759,en,alberto dürero,['Q5580'],[173]
760,en,alberto vaquina,['Q34282'],[22]
761,en,alberto vrero,['Q5580'],[173]
762,en,albertto,['Q5580'],[173]
763,en,albertto duro,['Q5580'],[173]
764,en,albertus durer,['Q5580'],[173]
765,en,albertus durerus,['Q5580'],[173]
766,en,albertus dürer,['Q5580'],[173]
767,en,albino luciani,['Q37278'],[121]
768,en,albion,['Q18327'],[2]
769,en,alborduer,['Q5580'],[173]
770,en,albr. durer,['Q5580'],[173]
771,en,albr. dürer,['Q5580'],[173]
772,en,albr. dürrer,['Q5580'],[173]
773,en,albrecht djurer,['Q5580'],[173]
774,en,albrecht duerer,['Q5580'],[173]
775,en,albrecht duren,['Q5580'],[173]
776,en,albrecht durerdura,['Q5580'],[173]
777,en,albrecht durrer,['Q5580'],[173]
778,en,albrecht dyrer,['Q5580'],[173]
779,en,albrecht dyura,['Q5580'],[173]
780,en,albrecht dyûrâ,['Q5580'],[173]
781,en,albrecht düren,['Q5580'],[173]
782,en,albrecht dürer,['Q5580'],[173]
783,en,albrecht dürrer,['Q5580'],[173]
784,en,albrecht türer,['Q5580'],[173]
785,en,albregt duur,['Q5580'],[173]
786,en,albrehts dīrers,['Q5580'],[173]
787,en,albrekht diurer,['Q5580'],[173]
788,en,alburo,['Q5580'],[173]
789,en,alcberdure,['Q5580'],[173]
790,en,alces alces,['Q35517'],[123]
791,en,alcid,['Q28294'],[71]
792,en,alcidae,['Q28294'],[71]
793,en,alderamin,['Q13259'],[34]
794,en,aldo fabbrizi,['Q55450'],[29]
795,en,aldo fabrizi,['Q55450'],[29]
796,en,aldrecht durer,['Q5580'],[173]
797,en,aleksander borejko chodźko,['Q56705'],[24]
798,en,aleksander chodźko,['Q56705'],[24]
799,en,aleksandrovka,['Q43070'],[149]
800,en,aleksey aleksandrovich maksimov,['Q24345'],[7]
801,en,alexander antonovich solodukha,['Q41828'],[6]
802,en,alexander bell,['Q34286'],[145]
803,en,alexander dovzhenko,['Q55198'],[51]
804,en,alexander fleming,['Q37064'],[123]
805,en,alexander graham bell,['Q34286'],[145]
806,en,alexander petrovich dovzhenko,['Q55198'],[51]
807,en,alexander rappard,['Q24150'],[19]
808,en,alexander solodukha,['Q41828'],[6]
809,en,alexander von benckendorff,['Q25672'],[22]
810,en,alexandre gustave eiffel,['Q20882'],[94]
811,en,alexei maximov,['Q24345'],[7]
812,en,alexios iv angelos,['Q37069'],[50]
813,en,alexius iv,['Q37069'],[50]
814,en,"alexius iv angelos, emperor of constantinople",['Q37069'],[50]
815,en,alfred antoine de rauch,['Q43360'],[10]
816,en,alfred de rauch,['Q43360'],[10]
817,en,algol,['Q13080'],[62]
818,en,algonkian,['Q33392'],[57]
819,en,algonquian,['Q33392'],[57]
820,en,algonquian languages,['Q33392'],[57]
821,en,aliaga,['Q55543'],[22]
822,en,"aliaga, nueva ecija",['Q55543'],[22]
823,en,alice,['Q28121'],[27]
824,en,"alice, nd",['Q28121'],[27]
825,en,"alice, north dakota",['Q28121'],[27]
826,en,aljanah,['Q13328'],[27]
827,en,alkaline earth element,['Q19563'],[105]
828,en,alkaline earth elements,['Q19563'],[105]
829,en,alkaline earth metal,['Q19563'],[105]
830,en,alkaline earth metals,['Q19563'],[105]
831,en,all hallows' day,['Q587'],[89]
832,en,all regions france 3,['Q10963'],[3]
833,en,all saints,['Q587'],[89]
834,en,all saints day,['Q587'],[89]
835,en,all saints' day,['Q587'],[89]
836,en,all-purpose rocket for collecting atmospheric soundings,['Q17411'],[10]
837,en,all-saints' day,['Q587'],[89]
838,en,allegory,['Q18535'],[87]
839,en,allergic disease,['Q42982'],[113]
840,en,allergies,['Q42982'],[113]
841,en,allergy,['Q42982'],[113]
842,en,allhelgonadagen,['Q587'],[89]
843,en,allmänna svenska elektriska aktiebolaget,['Q52665'],[21]
844,en,alloy,['Q37756'],[112]
845,en,alloys,['Q37756'],[112]
846,en,almond tree,['Q39918'],[2]
847,en,alos,['Q49480'],[16]
848,en,aloys harrach graf von,['Q24211'],[11]
849,en,aloys thomas,['Q24211'],[11]
850,en,aloys thomas raimund,['Q24211'],[11]
851,en,aloys thomas raimund count harrach,['Q24211'],[11]
852,en,aloys thomas raimund graf harrach,['Q24211'],[11]
853,en,"aloys thomas raimund graf von, viceroy of naples harrach",['Q24211'],[11]
854,en,aloys thomas raimund von harrach,['Q24211'],[11]
855,en,"aloys, graf von harrach","['Q24211', 'Q24211']","[11, 11]"
856,en,alpenländische dachsbracke,['Q37498'],[23]
857,en,alpha,['Q9887'],[100]
858,en,alpha aurigae,['Q12970'],[62]
859,en,alpha boötis,['Q12985'],[72]
860,en,alpha cephei,['Q13259'],[34]
861,en,alpha orionis,['Q12124'],[90]
862,en,alpha peg,['Q14262'],[31]
863,en,alpha pegasi,['Q14262'],[31]
864,en,alpi pennine,['Q1270'],[42]
865,en,alpine dachsbracke,['Q37498'],[23]
866,en,alsdorf,['Q6992'],[42]
867,en,alsdorf/rheinland,['Q6992'],[42]
868,en,alsep,['Q14965'],[20]
869,en,altdeutsches namenbuch,['Q23172'],[1]
870,en,altwis,['Q7116'],[27]
871,en,altwis lu,['Q7116'],[27]
872,en,alverto,['Q5580'],[173]
873,en,alverto durero,['Q5580'],[173]
874,en,alverto dureño,"['Q5580', 'Q5580']","[173, 173]"
875,en,alverto duro,['Q5580'],[173]
876,en,alvin e. roth,['Q28542'],[48]
877,en,alvin eliot roth,['Q28542'],[48]
878,en,alvin elliot roth,['Q28542'],[48]
879,en,alvin roth,['Q28542'],[48]
880,en,alvin stardust,['Q51139'],[15]
881,en,amanat al-asima,['Q2471'],[155]
882,en,amanat al-asimah,['Q2471'],[155]
883,en,amazonas,['Q44724'],[63]
884,en,amazonas department,['Q44724'],[63]
885,en,ambrogio,['Q7789'],[12]
886,en,ambrogio bergognone,['Q7789'],[12]
887,en,ambrogio borgognone,['Q7789'],[12]
888,en,ambrogio brecognono,['Q7789'],[12]
889,en,ambrogio da fosano bergognone,['Q7789'],[12]
890,en,ambrogio da fossano,['Q7789'],[12]
891,en,ambrogio da fossano bergognone,['Q7789'],[12]
892,en,ambrogio da fossano borgognone,['Q7789'],[12]
893,en,ambrogio di fossano,['Q7789'],[12]
894,en,ambrogio di stefano,['Q7789'],[12]
895,en,ambrogio di stefano bergognone da fossano,['Q7789'],[12]
896,en,ambrogio di stefano borgognone,['Q7789'],[12]
897,en,ambrogio di stefano da fossano,['Q7789'],[12]
898,en,ambrogio stefani da fossano bergognone,['Q7789'],[12]
899,en,ambrogio stefani da fossano borgognone,['Q7789'],[12]
900,en,"ambrogio stefani da fossano, il bergognone",['Q7789'],[12]
901,en,ambrose,['Q43689'],[91]
902,en,ambrose of milan,['Q43689'],[91]
903,en,ambrosini sai.10 grifone,['Q28297'],[6]
904,en,ambrosius,"['Q7789', 'Q43689']","[12, 91]"
905,en,ambrosius bergognone,['Q7789'],[12]
906,en,ambrosius mediolanensis,['Q43689'],[91]
907,en,ambrosius von mailand,['Q43689'],[91]
908,en,american dingo,['Q37721'],[18]
909,en,american fabius,['Q23'],[235]
910,en,american football,['Q41323'],[110]
911,en,american rules football,['Q41323'],[110]
912,en,american telephone and telegraph company,['Q35476'],[69]
913,en,american war of 1812,['Q26013'],[75]
914,en,american war of 1812-15,['Q26013'],[75]
915,en,american war of 1812–15,['Q26013'],[75]
916,en,amherst,['Q49165'],[25]
917,en,amherst college,['Q49165'],[25]
918,en,aminoisobutanol,['Q32703'],[10]
919,en,aminomethyl propanol,['Q32703'],[10]
920,en,aminomethylpropanol,['Q32703'],[10]
921,en,amon-her-khepshef khaemwaset,['Q4009'],[33]
922,en,amorite,['Q35941'],[30]
923,en,amorite language,['Q35941'],[30]
924,en,amount of heat,['Q44432'],[119]
925,en,ampezzo,['Q53214'],[51]
926,en,ampezzo (italy),['Q53214'],[51]
927,en,amphoe thung wa,['Q24424'],[12]
928,en,ams,['Q9694'],[87]
929,en,amstelstation,['Q50720'],[12]
930,en,amsterdam,['Q9899'],[9]
931,en,amsterdam airport,['Q9694'],[87]
932,en,amsterdam airport schiphol,['Q9694'],[87]
933,en,amsterdam amstel,['Q50720'],[12]
934,en,amsterdam centraal,['Q50719'],[34]
935,en,amsterdam centraal station,['Q50719'],[34]
936,en,amsterdam central station,['Q50719'],[34]
937,en,amsterdam municipality,['Q9899'],[9]
938,en,amund martin sjøbrend,['Q56660'],[12]
939,en,amund sjøbrend,['Q56660'],[12]
940,en,amānat al-ʻāṣimah,['Q2471'],[155]
941,en,an,['Q25227'],[126]
942,en,an. da messina,['Q5594'],[56]
943,en,an. del sarto,['Q5571'],[57]
944,en,anadyr,['Q26390'],[55]
945,en,anadyr',['Q26390'],[55]
946,en,anal,['Q497'],[111]
947,en,ananta gita,['Q46802'],[119]
948,en,anas acuta,['Q25450'],[99]
949,en,anatoly lunacharsky,['Q18809'],[57]
950,en,anatoly vasil'yevich lunacharsky,['Q18809'],[57]
951,en,anatoly vasilyevich lunacharsky,['Q18809'],[57]
952,en,anatomy,['Q514'],[174]
953,en,anb,['Q23172'],[1]
954,en,ancient germanic,['Q22633'],[87]
955,en,ancient greek mythology,['Q34726'],[127]
956,en,ancient ligurian,['Q36104'],[25]
957,en,ancient ligurian language,['Q36104'],[25]
958,en,ancient macedonian,['Q35974'],[31]
959,en,ancient macedonian language,['Q35974'],[31]
960,en,ancient site at lothal,['Q9443'],[45]
961,en,ancient tupi,['Q56944'],[20]
962,en,ancona province,['Q16114'],[75]
963,en,and. arsenʹevich tarkovskiĭ,['Q853'],[93]
964,en,and. del sarte,['Q5571'],[57]
965,en,and. del sarto,['Q5571'],[57]
966,en,and. del sorto,['Q5571'],[57]
967,en,and. del. sarto,['Q5571'],[57]
968,en,and. delsarte,['Q5571'],[57]
969,en,and. delsarto,['Q5571'],[57]
970,en,and.a del sarti,['Q5571'],[57]
971,en,and.a del sarto,['Q5571'],[57]
972,en,and.a sarto,['Q5571'],[57]
973,en,and: del sarto,['Q5571'],[57]
974,en,anda. del sarto,['Q5571'],[57]
975,en,anda. dl sarto,['Q5571'],[57]
976,en,ande. del sarto,['Q5571'],[57]
977,en,andhra,['Q5257'],[40]
978,en,andhra-satavahana,['Q5257'],[40]
979,en,andong,['Q42116'],[51]
980,en,andong city,['Q42116'],[51]
981,en,andong-si,['Q42116'],[51]
982,en,andr del sarto,['Q5571'],[57]
983,en,andr. del sardo,['Q5571'],[57]
984,en,andr. del sarto,['Q5571'],[57]
985,en,andre de sartre,['Q5571'],[57]
986,en,andre del sarte,['Q5571'],[57]
987,en,andre del sarti,['Q5571'],[57]
988,en,andre del sarto,['Q5571'],[57]
989,en,andrea,['Q5571'],[57]
990,en,andrea d' agnolo,['Q5571'],[57]
991,en,andrea d'agnolo,"['Q5571', 'Q5571']","[57, 57]"
992,en,andrea d'agnolo del sarto,['Q5571'],[57]
993,en,andrea d'agnolo di francesco,['Q5571'],[57]
994,en,andrea d'angelo del sarto,['Q5571'],[57]
995,en,andrea d'angiolo,['Q5571'],[57]
996,en,andrea de sarto,['Q5571'],[57]
997,en,andrea del certa,['Q5571'],[57]
998,en,andrea del sacco,['Q5571'],[57]
999,en,andrea del sacho,['Q5571'],[57]
1000,en,andrea del salto,['Q5571'],[57]
1001,en,andrea del sardi,['Q5571'],[57]
1002,en,andrea del sardo,['Q5571'],[57]
1003,en,andrea del sarta,['Q5571'],[57]
1004,en,andrea del sarte,['Q5571'],[57]
1005,en,andrea del sarti,['Q5571'],[57]
1006,en,andrea del sarto,"['Q5571', 'Q5571', 'Q5571']","[57, 57, 57]"
1007,en,andrea del sarto fiorentino,['Q5571'],[57]
1008,en,andrea del sartto,['Q5571'],[57]
1009,en,andrea del serto,['Q5571'],[57]
1010,en,andrea delsart,['Q5571'],[57]
1011,en,andrea delsarto,"['Q5571', 'Q5571']","[57, 57]"
1012,en,andrea delserto,['Q5571'],[57]
1013,en,andrea di agnolo gen. del sarto,['Q5571'],[57]
1014,en,andrea di sarto,['Q5571'],[57]
1015,en,andrea dl sarto,['Q5571'],[57]
1016,en,andrea el sarto,['Q5571'],[57]
1017,en,andrea sarti,['Q5571'],[57]
1018,en,andrea sarto,['Q5571'],[57]
1019,en,andrea vannini detto del sarto,['Q5571'],[57]
1020,en,andrea vannucchi,['Q5571'],[57]
1021,en,andrea vannucchi detto andrea del sarto,['Q5571'],[57]
1022,en,andrea vannucci,['Q5571'],[57]
1023,en,andrea vannucci detto del sarto,['Q5571'],[57]
1024,en,andrea vanucchi,['Q5571'],[57]
1025,en,"andrea, del sarto d'agnolo",['Q5571'],[57]
1026,en,andreas angeli francisci,['Q5571'],[57]
1027,en,andreas del sarto,['Q5571'],[57]
1028,en,andreas delsarto,['Q5571'],[57]
1029,en,andreas hamran færø,['Q44881'],[6]
1030,en,andree del sarto,['Q5571'],[57]
1031,en,andrei arsen'evich tarkovskii,['Q853'],[93]
1032,en,andrei arsenyevich tarkovsky,['Q853'],[93]
1033,en,andrei d. sakharov,['Q997'],[105]
1034,en,andrei dmitrievich sakharov,['Q997'],[105]
1035,en,andrei kashechkin,['Q24148'],[20]
1036,en,andrei sakharov,['Q997'],[105]
1037,en,andrei tarkovski,['Q853'],[93]
1038,en,andrei tarkovskij,['Q853'],[93]
1039,en,andrei tarkovsky,['Q853'],[93]
1040,en,andreiĭ arsen'evich tarkovskiĭ,['Q853'],[93]
1041,en,andrej kashechkin,['Q24148'],[20]
1042,en,andrej tarkovskij,['Q853'],[93]
1043,en,andrej tarkovszkij,['Q853'],[93]
1044,en,andrej tarkowskij,['Q853'],[93]
1045,en,andreo del sarte,['Q5571'],[57]
1046,en,andreo del sarto,['Q5571'],[57]
1047,en,andres del sarto,['Q5571'],[57]
1048,en,andres del sartto,['Q5571'],[57]
1049,en,andres el sarto,['Q5571'],[57]
1050,en,andrew alen,['Q39224'],[12]
1051,en,andrew del sarto,['Q5571'],[57]
1052,en,andrew john panko iii,['Q24002'],[15]
1053,en,andrew panko,['Q24002'],[15]
1054,en,andrey arsenyevich tarkovsky,['Q853'],[93]
1055,en,andrey grigorievich kashechkin,['Q24148'],[20]
1056,en,andrey kachechkin,['Q24148'],[20]
1057,en,andrey kaschechkin,['Q24148'],[20]
1058,en,andrey kashechkin,['Q24148'],[20]
1059,en,andrey tarkovsky,['Q853'],[93]
1060,en,andreĭ arsen'evich tarkovskiĭ,['Q853'],[93]
1061,en,andreĭ arsenévich tarkovskiĭ,['Q853'],[93]
1062,en,andreĭ arsenʹevich tarkovskĭi,['Q853'],[93]
1063,en,andria del sarto,['Q5571'],[57]
1064,en,andriy kaschechkin,['Q24148'],[20]
1065,en,andré d'elsarte,['Q5571'],[57]
1066,en,andré del salte,['Q5571'],[57]
1067,en,andré del sart,['Q5571'],[57]
1068,en,andré del sarte,['Q5571'],[57]
1069,en,andré del sarto,['Q5571'],[57]
1070,en,andré del sartre,['Q5571'],[57]
1071,en,andré del serto,['Q5571'],[57]
1072,en,andré del-sarte,['Q5571'],[57]
1073,en,andré del-sarto,['Q5571'],[57]
1074,en,andré delfart,['Q5571'],[57]
1075,en,andré delsaltre,['Q5571'],[57]
1076,en,andré delsart,['Q5571'],[57]
1077,en,andré delsarte,['Q5571'],[57]
1078,en,andré delsartes,['Q5571'],[57]
1079,en,andré delsarto,['Q5571'],[57]
1080,en,andré delsate,['Q5571'],[57]
1081,en,andré delzatte,['Q5571'],[57]
1082,en,andréa del sarto,['Q5571'],[57]
1083,en,andrés del sarto,['Q5571'],[57]
1084,en,andy lau,['Q16766'],[40]
1085,en,andy lau tak-wah,['Q16766'],[40]
1086,en,andy panko,['Q24002'],[15]
1087,en,anem,['Q56512'],[16]
1088,en,anem language,['Q56512'],[16]
1089,en,ang,"['Q916', 'Q42365']","[299, 101]"
1090,en,angaki,['Q12853'],[20]
1091,en,angcm,['Q21139'],[26]
1092,en,angela carolyn fong,['Q47306'],[11]
1093,en,angela fong,['Q47306'],[11]
1094,en,angela orebaugh,['Q14101'],[3]
1095,en,angelico (fra),['Q5664'],[69]
1096,en,angiospermae,['Q25314'],[127]
1097,en,angiosperms,['Q25314'],[127]
1098,en,anglisc,['Q42365'],[101]
1099,en,anglo-american war of 1812,['Q26013'],[75]
1100,en,anglo-american war of 1812-15,['Q26013'],[75]
1101,en,anglo-american war of 1812–15,['Q26013'],[75]
1102,en,anglo-saxon,['Q42365'],[101]
1103,en,anglo-saxon language,['Q42365'],[101]
1104,en,anglo-sudan war,['Q31944'],[37]
1105,en,angola,['Q916'],[299]
1106,en,angorchis,['Q21139'],[26]
1107,en,angraecum,"['Q21139', 'Q21139']","[26, 26]"
1108,en,angrec,['Q21139'],[26]
1109,en,anguilla anguilla,['Q26387'],[75]
1110,en,angular angel shark,['Q28842'],[15]
1111,en,angus mckinnon young,['Q43932'],[69]
1112,en,angus young,['Q43932'],[69]
1113,en,animal abuse,['Q40053'],[45]
1114,en,animal biology,['Q431'],[164]
1115,en,animal cruelty,['Q40053'],[45]
1116,en,animal neglect,['Q40053'],[45]
1117,en,animal science,['Q431'],[164]
1118,en,animated feature,['Q11425'],[126]
1119,en,animation,['Q11425'],[126]
1120,en,anita ann howard prather,['Q29614'],[5]
1121,en,anita howard,['Q29614'],[5]
1122,en,anker,['Q24907'],[7]
1123,en,anker sorensen,['Q24907'],[7]
1124,en,anker sørensen,['Q24907'],[7]
1125,en,anklyosaurus,['Q40621'],[62]
1126,en,ankylosaurus,['Q40621'],[62]
1127,en,ann marbury,['Q11608'],[33]
1128,en,anna brennan,['Q55964'],[17]
1129,en,anna de medici,['Q45435'],[6]
1130,en,anna de' medici,['Q45435'],[6]
1131,en,anna faris,['Q4491'],[65]
1132,en,anna farris,['Q4491'],[65]
1133,en,anna kay faris,['Q4491'],[65]
1134,en,anna lowenstein,['Q55964'],[17]
1135,en,anna löwenstein,['Q55964'],[17]
1136,en,annan,['Q1254'],[165]
1137,en,annapolis,['Q28271'],[117]
1138,en,"annapolis, maryland",['Q28271'],[117]
1139,en,"annapolis, md",['Q28271'],[117]
1140,en,annatar,['Q2281'],[57]
1141,en,anne anderson,['Q47185'],[13]
1142,en,anne hutchinson,['Q11608'],[33]
1143,en,anne marbury,['Q11608'],[33]
1144,en,anne marbury hutchinson,['Q11608'],[33]
1145,en,anne sophie mutter,['Q3374'],[46]
1146,en,anne-sophie mutter,['Q3374'],[46]
1147,en,annette elizabeth salmeen,['Q7290'],[9]
1148,en,annette salmeen,['Q7290'],[9]
1149,en,annie anderson,['Q47185'],[13]
1150,en,annie easley,['Q11586'],[26]
1151,en,annie j. easley,['Q11586'],[26]
1152,en,annie jean easley,['Q11586'],[26]
1153,en,anno hideaki,['Q23261'],[37]
1154,en,annular,['Q45926'],[31]
1155,en,annulus,['Q45926'],[31]
1156,en,anouk,['Q46087'],[41]
1157,en,anouk teeuwe,['Q46087'],[41]
1158,en,anpu,['Q47534'],[88]
1159,en,anson chan,['Q50838'],[15]
1160,en,anson maria elizabeth chan fang on sang,['Q50838'],[15]
1161,en,anson maria elizabeth chan fang on-sang,['Q50838'],[15]
1162,en,ant,['Q10481'],[85]
1163,en,ant. da messine,['Q5594'],[56]
1164,en,ant. de messine,['Q5594'],[56]
1165,en,antarctic chile,['Q3626'],[42]
1166,en,antarctic selection,['Q51'],[295]
1167,en,antarctica,['Q51'],[295]
1168,en,antartica,['Q3626'],[42]
1169,en,anthon gerard alexander ridder van rappard,"['Q24150', 'Q24150']","[19, 19]"
